"height","weight","age","player","link","team","position","league"
177,85,26,"Pita Godinet","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/2349/seasonid/41/default.aspx","newzealand","Interchange","nrl"
175,99,20,"Siliva Havili","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/2129/seasonid/41/default.aspx","newzealand","null","nrl"
185,101,22,"Ben Henry","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/1442/seasonid/41/default.aspx","newzealand","Second Row Forward","nrl"
192,108,21,"Malakai Houma","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/5362/seasonid/41/default.aspx","newzealand","null","nrl"
187,94,19,"Ngataua Hukatai","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/5221/seasonid/41/default.aspx","newzealand","null","nrl"
183,100,22,"Konrad Hurrell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/2043/seasonid/41/default.aspx","newzealand","Centre","nrl"
183,97,22,"Sebastine Ikahihfo","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/1453/seasonid/41/default.aspx","newzealand","Interchange","nrl"
179,92,23,"Shaun Johnson","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/870/seasonid/41/default.aspx","newzealand","Half Back","nrl"
170,89,28,"Thomas Leuluai","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/897/seasonid/41/default.aspx","newzealand","Five-eighth","nrl"
182,105,29,"Jacob Lillyman","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/192/seasonid/41/default.aspx","newzealand","Interchange","nrl"
176,84,19,"Mason Lino","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/5300/seasonid/41/default.aspx","newzealand","null","nrl"
175,85,24,"Kevin Locke","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/749/seasonid/41/default.aspx","newzealand","Full Back","nrl"
180,86,20,"Vili Lolohea","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/2141/seasonid/41/default.aspx","newzealand","null","nrl"
198,116,22,"Sam Lousi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/1755/seasonid/41/default.aspx","newzealand","Interchange","nrl"
191,106,24,"Sione Lousi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/832/seasonid/41/default.aspx","newzealand","Prop","nrl"
187,98,30,"Todd Lowrie","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/198/seasonid/41/default.aspx","newzealand","Lock Forward","nrl"
175,84,20,"Eko Malu","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/6320/seasonid/41/default.aspx","newzealand","null","nrl"
190,104,27,"Simon Mannering","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/204/seasonid/41/default.aspx","newzealand","Second Row Forward","nrl"
178,87,24,"Alehana Mara","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/835/seasonid/41/default.aspx","newzealand","Hooker","nrl"
194,108,29,"Feleti Mateo","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/580/seasonid/41/default.aspx","newzealand","Second Row Forward","nrl"
193,107,25,"Ben Matulino","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/674/seasonid/41/default.aspx","newzealand","Prop","nrl"
188,97,28,"Dane Nielsen","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/591/seasonid/41/default.aspx","newzealand","Centre","nrl"
188,112,24,"Russell Packer","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/681/seasonid/41/default.aspx","newzealand","Prop","nrl"
189,100,21,"John Palavi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/1528/seasonid/41/default.aspx","newzealand","Interchange","nrl"
185,97,24,"Dominique Peyroux","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/1214/seasonid/41/default.aspx","newzealand","Interchange","nrl"
184,105,26,"Sam Rapira","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/504/seasonid/41/default.aspx","newzealand","Prop","nrl"
183,100,25,"Steve Rapira","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/768/seasonid/41/default.aspx","newzealand","Interchange","nrl"
176,97,29,"Jerome Ropati","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/311/seasonid/41/default.aspx","newzealand","Centre","nrl"
187,104,20,"Visesio Setefano","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/2234/seasonid/41/default.aspx","newzealand","null","nrl"
176,84,21,"Harry Siejka","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/1253/seasonid/41/default.aspx","newzealand","Half Back","nrl"
183,101,19,"Braxton Stanley","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/5240/seasonid/41/default.aspx","newzealand","null","nrl"
187,103,26,"Ukuma Ta'ai","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/774/seasonid/41/default.aspx","newzealand","Interchange","nrl"
184,101,22,"Sio Siua Taukeiaho","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/2091/seasonid/41/default.aspx","newzealand","Interchange","nrl"
182,93,23,"Elijah Taylor","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/872/seasonid/41/default.aspx","newzealand","Hooker","nrl"
185,94,21,"Carlos Tuimavave","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/1842/seasonid/41/default.aspx","newzealand","Centre","nrl"
185,92,19,"Adam Tuimavave-Gerrard","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/5334/seasonid/41/default.aspx","newzealand","null","nrl"
183,91,23,"Bill Tupou","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/860/seasonid/41/default.aspx","newzealand","Centre","nrl"
189,112,27,"Manu Vatuvei","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/14/playerid/389/seasonid/41/default.aspx","newzealand","Winger","nrl"
185,98,31,"Braith Anasta","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/7/seasonid/41/default.aspx","wests","Second Row Forward","nrl"
190,100,25,"Blake Ayshford","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/717/seasonid/41/default.aspx","wests","Centre","nrl"
190,108,32,"Matthew Bell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/440/seasonid/41/default.aspx","wests","Interchange","nrl"
190,114,27,"Adam Blair","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/442/seasonid/41/default.aspx","wests","Lock Forward","nrl"
180,80,19,"Luke Bonnell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6134/seasonid/41/default.aspx","wests","null","nrl"
179,87,19,"Luke Brooks","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5668/seasonid/41/default.aspx","wests","Half Back","nrl"
185,107,20,"Nathan Brown","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5264/seasonid/41/default.aspx","wests","Interchange","nrl"
180,96,26,"Josh Davis","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6193/seasonid/41/default.aspx","wests","null","nrl"
178,84,19,"Max Dimarco","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6333/seasonid/41/default.aspx","wests","null","nrl"
193,112,19,"Paula Fangaloka","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6349/seasonid/41/default.aspx","wests","null","nrl"
179,88,29,"Robbie Farah","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/87/seasonid/41/default.aspx","wests","Hooker","nrl"
182,90,20,"Andy Fiagatusa","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5218/seasonid/41/default.aspx","wests","null","nrl"
194,100,19,"Francis Fifita","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6145/seasonid/41/default.aspx","wests","null","nrl"
181,100,21,"Mosese Fotuaika","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/2034/seasonid/41/default.aspx","wests","Prop","nrl"
186,94,29,"Liam Fulton","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/101/seasonid/41/default.aspx","wests","Second Row Forward","nrl"
195,107,28,"Keith Galloway","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/106/seasonid/41/default.aspx","wests","Prop","nrl"
186,105,24,"James Gavet","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/1428/seasonid/41/default.aspx","wests","null","nrl"
189,102,19,"Dallas Graham","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5684/seasonid/41/default.aspx","wests","null","nrl"
190,110,21,"Matt Groat","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/2038/seasonid/41/default.aspx","wests","Prop","nrl"
184,75,19,"Harry Grove","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6144/seasonid/41/default.aspx","wests","null","nrl"
180,85,19,"Delouise Hoeter","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5686/seasonid/41/default.aspx","wests","null","nrl"
178,91,25,"Masada Iosefa","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/659/seasonid/41/default.aspx","wests","Interchange","nrl"
178,81,33,"Luke Isakka","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5536/seasonid/41/default.aspx","wests","Interchange","nrl"
174,82,20,"Billy Kitt","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5862/seasonid/41/default.aspx","wests","null","nrl"
180,90,21,"Marika Koroibete","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/2263/seasonid/41/default.aspx","wests","Winger","nrl"
190,110,20,"Shane Lalogafau","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5512/seasonid/41/default.aspx","wests","null","nrl"
187,96,25,"Chris Lawrence","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/478/seasonid/41/default.aspx","wests","Centre","nrl"
190,94,19,"Leva Li","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5748/seasonid/41/default.aspx","wests","null","nrl"
185,80,19,"Maile Li","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6448/seasonid/41/default.aspx","wests","null","nrl"
184,100,20,"Kyle Lovett","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/2296/seasonid/41/default.aspx","wests","null","nrl"
177,88,20,"James Luff","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5227/seasonid/41/default.aspx","wests","null","nrl"
184,84,20,"Jack Madden","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5488/seasonid/41/default.aspx","wests","null","nrl"
182,89,28,"Benji Marshall","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/210/seasonid/41/default.aspx","wests","Five-eighth","nrl"
182,90,27,"Sean Meaney","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/839/seasonid/41/default.aspx","wests","Full Back","nrl"
182,84,21,"Jacob Miller","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/1499/seasonid/41/default.aspx","wests","Half Back","nrl"
182,84,19,"Nathan Milone","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5754/seasonid/41/default.aspx","wests","null","nrl"
185,90,25,"Tim Moltzen","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/679/seasonid/41/default.aspx","wests","Full Back","nrl"
186,112,22,"Ben Murdoch-Masila","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/842/seasonid/41/default.aspx","wests","Interchange","nrl"
189,98,19,"John Ogden","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5822/seasonid/41/default.aspx","wests","null","nrl"
181,101,25,"Eddy Pettybourne","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/598/seasonid/41/default.aspx","wests","Interchange","nrl"
193,99,28,"Joel Reddy","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/295/seasonid/41/default.aspx","wests","Interchange","nrl"
182,95,20,"Brenden Santi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/2371/seasonid/41/default.aspx","wests","null","nrl"
178,89,20,"Nathan Scarano","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/6055/seasonid/41/default.aspx","wests","null","nrl"
185,90,19,"Paul Simona","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5714/seasonid/41/default.aspx","wests","null","nrl"
183,89,22,"Tim Simona","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/1813/seasonid/41/default.aspx","wests","Interchange","nrl"
195,95,20,"Curtis Sironen","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/1817/seasonid/41/default.aspx","wests","Five-eighth","nrl"
190,99,22,"Shaun Spence","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/1823/seasonid/41/default.aspx","wests","Interchange","nrl"
180,89,20,"James Tedesco","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/2304/seasonid/41/default.aspx","wests","Winger","nrl"
185,106,25,"Bodene Thompson","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/777/seasonid/41/default.aspx","wests","Second Row Forward","nrl"
191,104,34,"Lote Tuqiri","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/862/seasonid/41/default.aspx","wests","Winger","nrl"
168,96,32,"Matthew Utai","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/387/seasonid/41/default.aspx","wests","Winger","nrl"
182,95,20,"Andrew Vela","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5247/seasonid/41/default.aspx","wests","null","nrl"
186,94,20,"Luke Williams","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/5491/seasonid/41/default.aspx","wests","null","nrl"
194,105,22,"Aaron Woods","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/15/playerid/1340/seasonid/41/default.aspx","wests","Interchange","nrl"
183,84,20,"Mitch Ardler","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/2273/seasonid/41/default.aspx","goldcoast","null","nrl"
188,96,30,"Jordan Atkins","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/630/seasonid/41/default.aspx","goldcoast","Centre","nrl"
189,107,34,"Luke Bailey","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/11/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
175,80,22,"Marmin Barba","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/2012/seasonid/41/default.aspx","goldcoast","null","nrl"
180,79,20,"Matthew Beddow","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/2118/seasonid/41/default.aspx","goldcoast","null","nrl"
183,102,29,"Greg Bird","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/22/seasonid/41/default.aspx","goldcoast","Second Row Forward","nrl"
188,98,26,"Anthony Don","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5535/seasonid/41/default.aspx","goldcoast","Winger","nrl"
188,100,19,"Dan Donovan","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5561/seasonid/41/default.aspx","goldcoast","null","nrl"
190,110,27,"Luke Douglas","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/455/seasonid/41/default.aspx","goldcoast","Prop","nrl"
185,93,23,"Jamie Dowling","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1403/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
178,86,26,"Beau Falloon","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/647/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
177,76,20,"Jamal Fogarty","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5277/seasonid/41/default.aspx","goldcoast","null","nrl"
196,101,28,"Tevita Folau","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5571/seasonid/41/default.aspx","goldcoast","null","nrl"
180,96,20,"Zach Friend","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5220/seasonid/41/default.aspx","goldcoast","null","nrl"
180,86,24,"Kevin Gordon","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/735/seasonid/41/default.aspx","goldcoast","Winger","nrl"
192,102,23,"Shane Gray","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1063/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
186,97,32,"Ashley Harrison","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/132/seasonid/41/default.aspx","goldcoast","Lock Forward","nrl"
187,96,23,"Beau Henry","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1080/seasonid/41/default.aspx","goldcoast","Five-eighth","nrl"
187,92,19,"Jahrome Hughes","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5427/seasonid/41/default.aspx","goldcoast","Full Back","nrl"
190,102,20,"Hymel Hunt","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/2133/seasonid/41/default.aspx","goldcoast","Centre","nrl"
199,115,23,"Jamal Idris","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/658/seasonid/41/default.aspx","goldcoast","Centre","nrl"
185,106,23,"Mark Ioane","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1716/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
171,77,21,"Sam Irwin","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/2046/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
194,121,22,"Ryan James","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/824/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
182,97,20,"Sam Johnson","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5290/seasonid/41/default.aspx","goldcoast","null","nrl"
177,89,22,"Albert Kelly","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/825/seasonid/41/default.aspx","goldcoast","Half Back","nrl"
183,88,20,"Kurtis McDonald","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5307/seasonid/41/default.aspx","goldcoast","null","nrl"
183,93,25,"David Mead","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/760/seasonid/41/default.aspx","goldcoast","Winger","nrl"
180,89,26,"Steve Michaels","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/230/seasonid/41/default.aspx","goldcoast","Centre","nrl"
180,102,33,"Mark Minichiello","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/235/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
187,105,28,"Nate Myles","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/250/seasonid/41/default.aspx","goldcoast","Prop","nrl"
185,95,25,"Cody Nelson","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1185/seasonid/41/default.aspx","goldcoast","Second Row Forward","nrl"
178,96,20,"Jeremiah Nia","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5231/seasonid/41/default.aspx","goldcoast","null","nrl"
180,92,29,"Luke O'Dwyer","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/257/seasonid/41/default.aspx","goldcoast","Lock Forward","nrl"
186,110,22,"Luke Page","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1526/seasonid/41/default.aspx","goldcoast","null","nrl"
185,100,20,"Oliver Percy","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5234/seasonid/41/default.aspx","goldcoast","null","nrl"
186,92,22,"Jordan Rankin","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/686/seasonid/41/default.aspx","goldcoast","Full Back","nrl"
186,102,24,"Ben Ridge","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/850/seasonid/41/default.aspx","goldcoast","Second Row Forward","nrl"
177,79,20,"Tom Rowles","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5237/seasonid/41/default.aspx","goldcoast","null","nrl"
180,88,20,"Matthew Russell","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5763/seasonid/41/default.aspx","goldcoast","null","nrl"
180,94,22,"Aidan Sezer","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1810/seasonid/41/default.aspx","goldcoast","Five-eighth","nrl"
175,80,22,"Matt Srama","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/1824/seasonid/41/default.aspx","goldcoast","Hooker","nrl"
193,105,24,"Brad Takairangi","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/857/seasonid/41/default.aspx","goldcoast","Centre","nrl"
185,123,25,"David Taylor","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/520/seasonid/41/default.aspx","goldcoast","Interchange","nrl"
185,86,20,"Jared Teo","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/5243/seasonid/41/default.aspx","goldcoast","null","nrl"
189,116,29,"Matthew White","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/409/seasonid/41/default.aspx","goldcoast","Prop","nrl"
180,89,27,"William Zillman","http://www.nrl.com/telstrapremiership/playerstats/playerprofile/tabid/10898/clubid/16/playerid/532/seasonid/41/default.aspx","goldcoast","Full Back","nrl"
182,103,25,"Chris Alcock","http://www.foxsports.com.au/rugby/player?id=3934&name=chris-alcock&team=50017","westernforce","Flanker","super"
204,115,23,"Phoenix Battye","http://www.foxsports.com.au/rugby/player?id=4710&name=phoenix-battye&team=50017","westernforce","Flanker","super"
189,103,29,"Richard Brown","http://www.foxsports.com.au/rugby/player?id=978&name=richard-brown&team=50017","westernforce","Number 8","super"
183,104,24,"Nathan Charles","http://www.foxsports.com.au/rugby/player?id=4020&name=nathan-charles&team=50017","westernforce","Hooker","super"
191,105,24,"Angus Cottrell","http://www.foxsports.com.au/rugby/player?id=8066&name=angus-cottrell&team=50017","westernforce","Flanker","super"
185,116,27,"Pek Cowan","http://www.foxsports.com.au/rugby/player?id=980&name=pek-cowan&team=50017","westernforce","Prop","super"
178,117,25,"Tetera Faulkner","http://www.foxsports.com.au/rugby/player?id=4755&name=tetera-faulkner&team=50017","westernforce","Prop","super"
184,108,24,"James Hilterbrand","http://www.foxsports.com.au/rugby/player?id=8448&name=james-hilterbrand&team=50017","westernforce","Prop","super"
185,103,32,"Matt Hodgson","http://www.foxsports.com.au/rugby/player?id=1244&name=matt-hodgson&team=50017","westernforce","Flanker","super"
181,113,28,"Kieran Longbottom","http://www.foxsports.com.au/rugby/player?id=2178&name=kieran-longbottom&team=50017","westernforce","Prop","super"
197,113,29,"Toby Lynn","http://www.foxsports.com.au/rugby/player?id=1431&name=toby-lynn&team=50017","westernforce","Lock","super"
184,118,30,"Salesi Ma'afu","http://www.foxsports.com.au/rugby/player?id=968&name=salesi-ma'afu&team=50017","westernforce","Prop","super"
185,122,23,"Salesi Manu","http://www.foxsports.com.au/rugby/player?id=8101&name=salesi-manu&team=50017","westernforce","Prop","super"
194,108,23,"Locky McCaffrey","http://www.foxsports.com.au/rugby/player?id=3997&name=locky-mccaffrey&team=50017","westernforce","Flanker","super"
200,114,30,"Hugh McMeniman","http://www.foxsports.com.au/rugby/player?id=1195&name=hugh-mcmeniman&team=50017","westernforce","Flanker","super"
182,105,29,"Heath Tessmann","http://www.foxsports.com.au/rugby/player?id=4683&name=heath-tessmann&team=50017","westernforce","Hooker","super"
195,111,24,"Rory Walton","http://www.foxsports.com.au/rugby/player?id=8450&name=rory-walton&team=50017","westernforce","Lock","super"
189,113,24,"Ben Whittaker","http://www.foxsports.com.au/rugby/player?id=3574&name=ben-whittaker&team=50017","westernforce","Hooker","super"
197,111,25,"Sam Wykes","http://www.foxsports.com.au/rugby/player?id=2181&name=sam-wykes&team=50017","westernforce","Lock","super"
189,99,26,"Nick Cummins","http://www.foxsports.com.au/rugby/player?id=2175&name=nick-cummins&team=50017","westernforce","Wing","super"
